1	2000.000000	0.000000	0.000000
-1	0.000000	0.000000	0.000000
-1	10.000000	0.000000	0.000000
-1	20.000000	0.000000	0.000000
-1	30.000000	0.000000	0.000000
-1	40.000000	0.000000	0.000000
-1	50.000000	0.000000	0.000000
-1	60.000000	0.000000	0.000000
-1	70.000000	0.000000	0.000000
-1	80.000000	0.000000	0.000000
-1	90.000000	0.000000	0.000000
-1	100.000000	0.000000	0.000000
-1	110.000000	0.000000	0.000000
-1	120.000000	0.000000	0.000000
-1	130.000000	0.000000	0.000000
-1	140.000000	0.000000	0.000000
-1	150.000000	0.000000	0.000000
-1	160.000000	0.000000	0.000000
-1	170.000000	0.000000	0.000000
-1	180.000000	0.000000	0.000000
-1	190.000000	0.000000	0.000000
-1	200.000000	0.000000	0.000000
-1	210.000000	0.000000	0.000000
-1	220.000000	0.000000	0.000000
-1	230.000000	0.000000	0.000000
-1	240.000000	0.000000	0.000000
-1	250.000000	0.000000	0.000000
-1	260.000000	0.000000	0.000000
-1	270.000000	0.000000	0.000000
-1	280.000000	0.000000	0.000000
-1	290.000000	0.000000	0.000000
-1	300.000000	0.000000	0.000000
-1	310.000000	0.000000	0.000000
-1	320.000000	0.000000	0.000000
-1	330.000000	0.000000	0.000000
-1	340.000000	0.000000	0.000000
-1	350.000000	0.000000	0.000000
-1	360.000000	0.000000	0.000000
-1	370.000000	0.000000	0.000000
-1	380.000000	0.000000	0.000000
-1	390.000000	0.000000	0.000000
-1	400.000000	0.000000	0.000000
-1	410.000000	0.000000	0.000000
-1	420.000000	0.000000	0.000000
-1	430.000000	0.000000	0.000000
-1	440.000000	0.000000	0.000000
-1	450.000000	0.000000	0.000000
-1	460.000000	0.000000	0.000000
-1	470.000000	0.000000	0.000000
-1	480.000000	0.000000	0.000000
-1	490.000000	0.000000	0.000000
-1	500.000000	0.000000	0.000000
-1	510.000000	0.000000	0.000000
-1	520.000000	0.000000	0.000000
-1	530.000000	0.000000	0.000000
-1	540.000000	0.000000	0.000000
-1	550.000000	0.000000	0.000000
-1	560.000000	0.000000	0.000000
-1	570.000000	0.000000	0.000000
-1	580.000000	0.000000	0.000000
-1	590.000000	0.000000	0.000000
-1	600.000000	0.000000	0.000000
-1	610.000000	0.000000	0.000000
-1	620.000000	0.000000	0.000000
-1	630.000000	0.000000	0.000000
-1	640.000000	0.000000	0.000000
-1	650.000000	0.000000	0.000000
-1	660.000000	0.000000	0.000000
-1	670.000000	0.000000	0.000000
-1	680.000000	0.000000	0.000000
-1	690.000000	0.000000	0.000000
-1	700.000000	0.000000	0.000000
-1	710.000000	0.000000	0.000000
-1	720.000000	0.000000	0.000000
-1	730.000000	0.000000	0.000000
-1	740.000000	0.000000	0.000000
-1	750.000000	0.000000	0.000000
-1	760.000000	0.000000	0.000000
-1	770.000000	0.000000	0.000000
-1	780.000000	0.000000	0.000000
-1	790.000000	0.000000	0.000000
-1	800.000000	0.000000	0.000000
-1	810.000000	0.000000	0.000000
-1	820.000000	0.000000	0.000000
